Index,FFT_Real,FFT_Imag,DFT_Real,DFT_Imag
8783,11.883684,-10.469707,11.706039,-9.741265
8784,11.873161,-10.462902,12.535150,-10.477015
8785,11.874653,-10.461157,11.787821,-10.819765
8786,11.877794,-10.455889,11.734229,-10.669253
8787,11.884088,-10.451882,11.918987,-10.518501
8788,11.889413,-10.451331,12.210735,-10.616320
8789,11.889805,-10.447983,12.009564,-10.376217
8790,11.889927,-10.450651,11.881724,-10.441034
8791,11.887054,-10.452982,11.772512,-10.400476
8792,11.888527,-10.448145,11.786695,-10.047552
8793,11.887479,-10.446493,12.153707,-10.302426
8794,11.882511,-10.438422,11.831767,-10.373901
8795,11.886084,-10.436876,11.477767,-10.448282
8796,11.887400,-10.431517,12.170230,-11.048043
8797,11.889080,-10.440170,11.935710,-10.497372
8798,11.888926,-10.427236,12.259798,-10.524408
8799,11.891778,-10.431763,11.940373,-10.392838
8800,11.893606,-10.429241,11.891226,-10.501678
8801,11.889243,-10.424985,11.875731,-10.421086
8802,11.884291,-10.427550,11.074503,-10.921134
8803,11.880825,-10.424863,11.841195,-10.450617
8804,11.885314,-10.425428,11.885349,-10.206326
8805,11.883457,-10.421390,11.881631,-10.532461
8806,11.884497,-10.414227,11.187741,-10.791954
8807,11.884049,-10.413048,11.928918,-10.344981
8808,11.883159,-10.410226,12.058527,-10.478785
8809,11.889441,-10.411268,11.852053,-10.603653
8810,11.884877,-10.414919,11.775970,-10.333118
8811,11.884823,-10.400049,10.341299,-10.585264
8812,11.882429,-10.414198,11.667310,-10.186965
8813,11.893533,-10.412297,11.866497,-10.417385
8814,11.881800,-10.400685,11.984845,-10.503592
8815,11.891261,-10.396285,11.624804,-10.415339
8816,11.891291,-10.397139,12.322506,-9.610846
8817,11.888645,-10.390716,12.271790,-10.845247
8818,11.888322,-10.392706,12.106770,-10.749891
8819,11.887258,-10.391477,11.560303,-10.116541
8820,11.891841,-10.391309,11.914612,-10.391191
8821,11.891401,-10.389750,11.907242,-10.379764
8822,11.891269,-10.382250,11.815867,-10.231510
8823,11.877871,-10.380510,11.859385,-10.417907
8824,11.887753,-10.383445,11.964859,-10.920524
8825,11.881314,-10.371942,11.844342,-10.432540
8826,11.883012,-10.379189,11.541542,-9.970126
8827,11.884702,-10.376513,12.353048,-10.097728
8828,11.890446,-10.372766,12.021292,-10.569931
8829,11.885543,-10.369853,11.666266,-10.331321
8830,11.887432,-10.365100,12.185706,-10.441420
8831,11.884078,-10.370692,11.718121,-10.385233
8832,11.885390,-10.365304,11.626247,-10.445602
8833,11.883549,-10.362827,11.828578,-10.446289
8834,11.881823,-10.359531,11.404034,-10.058400
8835,11.885453,-10.358296,11.777983,-10.129959
8836,11.887456,-10.358942,12.831819,-11.162473
8837,11.887557,-10.353342,11.804342,-10.352705
8838,11.885714,-10.350562,11.927509,-10.283994
8839,11.885245,-10.350838,11.738403,-10.339108
8840,11.883313,-10.349700,17.694525,-8.167616
8841,11.884476,-10.355571,11.987637,-10.708004
8842,11.886323,-10.349610,12.216939,-10.031119
8843,11.887789,-10.345653,11.791361,-10.328672
8844,11.884016,-10.338835,11.835485,-10.489688
8845,11.882523,-10.339849,11.881583,-10.221344
8846,11.884001,-10.341192,12.951383,-10.458683
8847,11.887570,-10.337861,-3.882150,1.107647
8848,11.887756,-10.333187,12.030437,-10.231374
8849,11.885612,-10.329102,12.555678,-10.564384
8850,11.883163,-10.330101,12.602279,-10.315117
8851,11.881341,-10.333879,11.994098,-10.418940
8852,11.885340,-10.332194,11.958600,-10.435099
8853,11.888510,-10.325493,12.427001,-9.732170
8854,11.884070,-10.318777,11.799913,-10.357043
8855,11.881483,-10.316678,11.942558,-10.421717
8856,11.879040,-10.324289,11.896079,-10.116220
8857,11.880908,-10.326556,11.731901,-10.167425
8858,11.898220,-10.319871,9.910499,-11.565026
8859,11.891504,-10.304291,10.440538,-8.378539
8860,11.874641,-10.310434,11.890434,-10.398504
8861,11.863865,-10.312093,11.864775,-10.310024
8862,11.868544,-10.336298,11.902002,-10.342500
8863,11.885425,-10.349257,10.014623,-10.151666
8864,11.917648,-10.342342,11.930802,-10.437787
8865,11.935415,-10.316337,11.775417,-10.283798
8866,11.932903,-10.281679,11.878471,-10.442629
8867,11.913472,-10.264144,12.059106,-10.411407
8868,11.886393,-10.266357,11.875796,-10.258302
8869,11.879127,-10.279184,9.307338,-12.768671
8870,11.881887,-10.291934,11.895868,-10.426175
8871,11.894965,-10.287611,11.860832,-9.755746
8872,11.894386,-10.278770,12.249322,-10.029527
8873,11.888433,-10.271428,11.903331,-10.198041
8874,11.884817,-10.270835,12.212580,-9.891598
8875,11.882910,-10.274397,11.661510,-10.337723
8876,11.887529,-10.275690,11.920978,-10.284866
8877,11.891566,-10.271547,11.852724,-10.229141
8878,11.890582,-10.264394,11.897465,-10.455816
8879,11.886395,-10.262888,11.935925,-10.379743
8880,11.882993,-10.263617,11.778008,-10.324138
8881,11.884338,-10.265786,11.956125,-10.290218
8882,11.887342,-10.265234,11.675412,-10.594024
8883,11.890285,-10.256429,11.888073,-9.969990
8884,11.887837,-10.250844,12.402034,-10.875010
8885,11.881075,-10.248643,11.523938,-10.683445
8886,11.877707,-10.248999,11.889886,-10.309210
8887,11.872240,-10.254877,11.609689,-10.464245
8888,11.878766,-10.260266,12.015022,-10.283379
8889,11.883333,-10.263083,11.866646,-10.258985
8890,11.888678,-10.257976,12.068724,-10.073712
8891,11.890273,-10.252398,11.717315,-10.202698
8892,11.889517,-10.246676,11.854453,-10.300165
8893,11.887735,-10.241311,6.429050,-14.576613
8894,11.884943,-10.238653,11.839158,-10.283416
8895,11.883611,-10.235757,11.982476,-10.649939
8896,11.885160,-10.234619,11.657852,-10.011646
8897,11.884542,-10.227592,12.369473,-10.679663
8898,11.885761,-10.208509,11.763500,-10.397717
8899,11.883892,-10.257497,11.745965,-10.274631
8900,11.887458,-10.235346,11.735977,-10.469471
8901,11.877710,-10.232351,11.869042,-10.281635
8902,11.889290,-10.231255,11.877107,-10.215855
8903,11.886939,-10.220522,11.873564,-10.225701
8904,11.886873,-10.216307,12.013983,-10.279018
8905,11.882664,-10.213318,11.816127,-10.164314
8906,11.882804,-10.215142,11.638441,-10.252915
8907,11.886358,-10.216803,11.820675,-10.234459
8908,11.888104,-10.211387,12.055998,-10.314273
8909,11.889277,-10.209307,9.686012,-11.213570
8910,11.885880,-10.206776,12.808945,-9.876072
8911,11.884611,-10.205493,11.888425,-10.248204
8912,11.885315,-10.206881,11.449042,-10.465667
8913,11.888445,-10.203223,11.831608,-10.144561
8914,11.888310,-10.198402,11.909380,-10.154932
8915,11.886881,-10.196763,11.951887,-10.155638
8916,11.882161,-10.196075,12.026370,-10.097378
8917,11.883898,-10.200808,11.351014,-9.842402
8918,11.885877,-10.192054,11.606961,-10.625026
8919,11.883831,-10.195927,12.183320,-10.264032
8920,11.884956,-10.190174,12.128472,-10.214160
8921,11.884700,-10.189507,12.012005,-9.830381
8922,11.880383,-10.185204,11.958988,-10.126334
8923,11.884217,-10.183269,11.853742,-10.609586
8924,11.883365,-10.183061,11.384112,-10.010667
8925,11.885554,-10.177860,13.756558,-10.576446
8926,11.885145,-10.180254,11.861073,-10.019953
8927,11.885922,-10.176907,11.690639,-10.040872
8928,11.889797,-10.173927,10.644771,-10.990946
8929,11.883618,-10.171727,11.901529,-10.023304
8930,11.888678,-10.164354,12.265005,-11.028590
8931,11.883980,-10.165731,11.930402,-10.288786
8932,11.886222,-10.165591,11.985205,-10.027164
8933,11.880762,-10.160213,11.781472,-10.201752
8934,11.886425,-10.162819,11.713910,-10.274349
8935,11.884780,-10.160442,11.776294,-10.063648
8936,11.884977,-10.155196,11.832479,-10.201001
8937,11.885112,-10.154448,11.865936,-10.244884
8938,11.885913,-10.152642,11.883396,-10.232227
8939,11.885522,-10.153283,12.009980,-10.186855
8940,11.884343,-10.151844,12.016443,-10.291903
8941,11.883746,-10.148065,11.794102,-10.020718
8942,11.881674,-10.144792,12.084748,-10.004631
8943,11.884966,-10.141190,11.883942,-10.155769
8944,11.885784,-10.140124,11.854443,-10.083539
8945,11.878141,-10.137921,11.544937,-10.061685
8946,11.885613,-10.137617,12.242398,-5.948773
8947,11.882030,-10.135358,11.846380,-10.140575
8948,11.883219,-10.134447,11.824510,-10.097834
8949,11.882285,-10.133060,11.938024,-10.243578
8950,11.883853,-10.130945,11.905262,-10.177897
8951,11.884833,-10.128084,11.951664,-10.147289
8952,11.883888,-10.125095,12.243348,-10.447803
8953,11.883336,-10.123371,12.542880,-9.719038
8954,11.882261,-10.123598,11.857958,-10.119436
8955,11.884648,-10.121387,11.319585,-10.777287
8956,11.886292,-10.122427,11.824335,-10.174398
8957,11.886303,-10.112938,11.358255,-10.589375
8958,11.883288,-10.116245,9.863626,-9.008438
8959,11.885420,-10.112944,11.820974,-9.690557
8960,11.884189,-10.110613,12.286956,-10.046141
8961,11.881445,-10.108780,11.790937,-9.914021
8962,11.883171,-10.104967,11.834941,-10.168608
8963,11.883215,-10.103241,12.007019,-10.121089
8964,11.882331,-10.102524,11.948625,-10.104465
8965,11.884221,-10.100145,11.097581,-9.709306
8966,11.883481,-10.097921,11.862214,-10.139278
8967,11.882542,-10.094845,11.847691,-10.104863
8968,11.884134,-10.093474,11.741216,-9.958992
8969,11.882019,-10.092652,12.002597,-10.105431
8970,11.882924,-10.091585,11.832349,-10.039597
8971,11.883756,-10.088390,10.422706,-35.571594
8972,11.883718,-10.082199,11.854457,-10.084270
8973,11.883283,-10.082319,12.003423,-10.066419
8974,11.881523,-10.079608,11.928813,-10.128558
8975,11.878912,-10.080591,11.726768,-9.823362
8976,11.880171,-10.078108,11.256303,-9.757386
8977,11.879928,-10.079363,11.797848,-9.979721
8978,11.882405,-10.076271,11.783473,-10.114421
8979,11.881812,-10.074340,11.739187,-9.999935
8980,11.881088,-10.072257,12.071890,-10.040808
8981,11.880181,-10.071751,11.925946,-9.992744
8982,11.880596,-10.066333,11.710007,-10.120519
8983,11.882456,-10.064060,11.795568,-10.104396
8984,11.876695,-10.065525,11.805564,-10.090967
8985,11.881254,-10.065142,11.825778,-10.095451
8986,11.882418,-10.057353,11.927107,-10.222656
8987,11.884868,-10.060713,11.908846,-10.044516
8988,11.881507,-10.054575,12.040715,-10.100220
8989,11.881343,-10.052634,11.815892,-10.053236
8990,11.877868,-10.049957,11.863051,-10.005533
8991,11.878008,-10.051404,11.323992,-10.344088
8992,11.880601,-10.052212,12.168719,-11.800082
8993,11.882506,-10.045691,11.792219,-10.081371
8994,11.878544,-10.038830,12.048304,-10.024673
8995,11.868499,-10.037285,11.700850,-10.020505
8996,11.863013,-10.045101,11.906378,-10.113218
8997,11.863489,-10.059034,11.855398,-9.852401
8998,11.877857,-10.064940,12.408534,-10.326752
8999,11.892459,-10.061567,12.449078,-10.920024
9000,11.897825,-10.044812,11.666875,-10.042488
9001,11.900690,-10.037611,12.349411,-9.751548
9002,11.883090,-10.026672,11.864614,-9.972380
9003,11.903712,-10.033372,11.817629,-9.930302
9004,11.875919,-10.014799,11.961307,-9.452190
9005,11.896340,-10.038006,11.850430,-9.917085
9006,11.892340,-10.014353,11.972641,-9.935646
9007,11.891675,-10.011497,11.729572,-10.124933
9008,11.879682,-10.012608,11.947220,-9.760965
9009,11.882274,-10.012311,11.948776,-9.949690
9010,11.882774,-10.015212,12.469854,-10.423295
9011,11.883477,-10.008138,11.779613,-10.119578
9012,11.881783,-10.008166,12.104961,-10.082788
9013,11.877104,-10.008317,11.744084,-9.548924
9014,11.879154,-10.013200,11.919152,-10.067902
9015,11.884962,-10.015679,9.727268,-7.750183
9016,11.893209,-10.008853,13.069645,-8.655468
9017,11.897136,-9.999908,11.333349,-10.261971
9018,11.887215,-9.991849,12.133840,-9.290578
9019,11.882633,-9.991097,11.709266,-9.548194
9020,11.880653,-9.996001,11.965279,-9.973764
9021,11.884204,-9.993758,12.002786,-12.359907
9022,11.889070,-9.991632,11.807425,-9.866617
9023,11.886720,-9.984375,11.852944,-10.169555
9024,11.883277,-9.980455,11.955588,-9.950154
9025,11.879834,-9.983599,11.839508,-9.921668
9026,11.883393,-9.983508,11.312272,-11.151775
9027,11.887233,-9.981964,12.133634,-9.855412
9028,11.886830,-9.976128,11.015362,-10.631701
9029,11.884030,-9.972358,12.077765,-9.846361
9030,11.877625,-9.971346,11.702348,-9.885103
9031,11.880203,-9.974990,11.883595,-10.009600
9032,11.887033,-9.975210,11.709195,-9.605062
9033,11.884990,-9.969949,12.104470,-9.727901
9034,11.888971,-9.963306,9.078745,-5.963406
9035,11.882656,-9.963560,11.996023,-9.901411
9036,11.883490,-9.961150,11.936578,-10.083956
9037,11.884566,-9.963390,12.033575,-9.958903
9038,11.884117,-9.959084,12.124084,-10.042114
9039,11.885468,-9.955094,12.059109,-10.316257
9040,11.882353,-9.954975,11.725479,-10.109566
9041,11.882832,-9.950677,11.920884,-9.953084
9042,11.887039,-9.951788,11.856896,-10.051996
9043,11.881255,-9.943592,11.887477,-9.889225
9044,11.888749,-9.949294,12.052937,-10.069742
9045,11.882775,-9.935544,12.017815,-9.976919
9046,11.877951,-9.939163,11.737300,-10.045352
9047,11.877986,-9.943533,12.095437,-10.227839
9048,11.883882,-9.941087,12.017166,-9.980171
9049,11.885047,-9.938377,11.666986,-9.925776
9050,11.883356,-9.930514,12.754071,-9.730989
9051,11.881583,-9.928971,11.860754,-9.925574
9052,11.877845,-9.931667,11.894135,-9.951925
9053,11.882738,-9.931767,11.830140,-9.751804
9054,11.886103,-9.930310,11.840169,-9.956335
9055,11.883258,-9.922473,12.021463,-9.936726
9056,11.882966,-9.920017,11.918666,-9.998831
9057,11.878479,-9.921371,11.922686,-9.897005
9058,11.879585,-9.920992,11.802726,-9.840568
9059,11.883113,-9.922594,11.984710,-10.011390
9060,11.881168,-9.913533,11.805818,-10.094708
9061,11.883308,-9.913511,11.924632,-9.993930
9062,11.876600,-9.912660,11.584566,-9.615879
9063,11.884725,-9.911234,11.802169,-9.927977
9064,11.883986,-9.916189,11.963649,-9.908350
9065,11.885618,-9.900087,12.092271,-9.885003
9066,11.883633,-9.902519,11.782366,-9.907547
9067,11.881182,-9.899101,11.665886,-9.584909
9068,11.879482,-9.903584,12.051263,-9.940001
9069,11.882240,-9.903063,11.858801,-10.160385
9070,11.885481,-9.897938,11.904182,-9.879172
9071,11.888582,-9.889715,11.740292,-9.749985
9072,11.878949,-9.888630,11.959362,-11.995947
9073,11.879423,-9.888922,11.902767,-10.880445
9074,11.881301,-9.890553,11.951334,-9.756241
9075,11.886700,-9.886689,11.884797,-9.626944
9076,11.883547,-9.881895,11.811535,-9.844304
9077,11.877889,-9.880373,12.593427,-9.407892
9078,11.875520,-9.881573,11.902882,-9.873506
9079,11.881527,-9.884989,11.831727,-9.870111
9080,11.880351,-9.876394,11.890530,-9.796830
9081,11.884575,-9.879642,11.893790,-10.003281
9082,11.882955,-9.869541,12.499277,-10.665661
9083,11.881840,-9.869843,8.593357,-8.823406
9084,11.878674,-9.869741,11.759071,-9.420398
9085,11.882912,-9.868321,11.910489,-9.875077
9086,11.883938,-9.868138,11.872621,-9.902076
9087,11.881605,-9.858277,11.788088,-9.965479
9088,11.878409,-9.858474,11.885012,-9.867462
9089,11.872950,-9.865228,11.824138,-9.856401
9090,11.885062,-9.857066,11.858194,-9.882239
9091,11.873696,-9.862469,11.758812,-9.447013
9092,11.887161,-9.857539,11.815248,-9.997460
9093,11.884051,-9.854906,12.061318,-10.126328
9094,11.882256,-9.848843,11.880799,-9.837581
9095,11.881315,-9.849245,11.842506,-9.784775
9096,11.881197,-9.849969,11.891967,-9.768303
9097,11.884569,-9.847319,11.880624,-9.807180
9098,11.883476,-9.844604,12.604436,-10.147846
9099,11.880756,-9.838375,11.722807,-9.683345
9100,11.881490,-9.839261,11.880124,-9.769616
9101,11.881703,-9.837633,12.319173,-9.995042
9102,11.885850,-9.837703,11.838659,-9.824210
9103,11.884399,-9.829250,11.981265,-9.456050
9104,11.880610,-9.827565,12.118091,-9.762301
9105,11.879021,-9.830738,11.814063,-9.786341
9106,11.878566,-9.829926,11.924573,-9.964857
9107,11.882589,-9.828468,11.591544,-9.685691
9108,11.884375,-9.824777,11.844791,-9.801752
9109,11.881912,-9.817045,11.831255,-9.621466
9110,11.879463,-9.819224,11.731218,-9.645085
9111,11.877224,-9.821021,11.863214,-9.884950
9112,11.883044,-9.819942,10.303047,-9.544024
9113,11.884542,-9.817615,11.890684,-9.792873
9114,11.884585,-9.809714,11.873265,-9.738346
9115,11.879584,-9.809934,11.981574,-9.856359
9116,11.875691,-9.813421,11.872550,-9.653319
9117,11.883633,-9.816888,11.969817,-9.906451
9118,11.886554,-9.809530,11.967369,-9.535305
9119,11.891460,-9.798511,12.370456,-8.622627
9120,11.884944,-9.793473,11.929254,-9.611828
9121,11.874376,-9.793263,12.100586,-10.267628
9122,11.877508,-9.798940,13.109251,-7.781002
9123,11.879033,-9.804429,11.739974,-9.853862
9124,11.888851,-9.793109,11.717866,-9.743165
9125,11.884424,-9.791512,11.823209,-9.815175
9126,11.869329,-9.785102,12.023266,-9.835941
9127,11.875291,-9.803085,11.413356,-10.393528
9128,11.877932,-9.818412,9.695234,-10.404245
9129,11.927145,-9.788957,11.902198,-9.799078
9130,11.871418,-9.791139,11.698199,-9.864581
9131,11.943734,-9.792429,11.996100,-9.808166
9132,11.905461,-9.740234,11.917412,-9.794846
9133,11.892198,-9.739717,11.932013,-9.813636
9134,11.865881,-9.754400,11.676281,-9.885955
9135,11.873323,-9.762633,11.581151,-9.511803
9136,11.880113,-9.770350,11.793173,-9.930353
9137,11.880034,-9.759249,11.858546,-9.671036
9138,11.881365,-9.757254,11.875406,-10.113450
9139,11.874614,-9.757233,11.532996,-9.730872
9140,11.877759,-9.757266,12.274612,-10.345603
9141,11.881077,-9.760350,13.051135,-11.277699
9142,11.882700,-9.752953,11.836009,-9.605903
9143,11.881166,-9.751748,11.930652,-9.769470
9144,11.877171,-9.751272,11.880406,-9.766420
9145,11.880367,-9.751221,11.793042,-9.736875
9146,11.879225,-9.752118,12.332970,-10.001142
9147,11.881703,-9.745808,11.734574,-9.620969
9148,11.879528,-9.742488,11.801526,-9.595678
9149,11.885220,-9.738929,11.737905,-9.745193
9150,11.877947,-9.739685,11.795812,-9.706141
9151,11.878130,-9.739679,11.990595,-9.765802
9152,11.880931,-9.735424,11.890482,-9.881810
9153,11.880762,-9.733137,11.824466,-9.667756
9154,11.878951,-9.730740,11.759509,-9.720858
9155,11.881047,-9.731320,12.091644,-9.923449
9156,11.881474,-9.730576,11.889931,-9.714228
9157,11.880635,-9.725408,12.055468,-9.680909
9158,11.877809,-9.723447,12.452596,-10.064926
9159,11.877612,-9.720001,12.217383,-13.214520
9160,11.875767,-9.724664,10.068598,-8.939437
9161,11.876156,-9.721588,11.907836,-9.826060
9162,11.879798,-9.721289,11.885683,-9.749373
9163,11.881808,-9.717090,11.493215,-8.951546
9164,11.881585,-9.712150,11.945644,-9.695201
9165,11.877825,-9.711744,11.795061,-9.601980
9166,11.877977,-9.711364,12.016797,-9.701582
9167,11.880347,-9.710713,11.731743,-9.949962
9168,11.878792,-9.708419,11.963579,-9.599940
9169,11.882071,-9.703884,12.345481,-9.358418
9170,11.879431,-9.703255,11.826185,-9.570651
9171,11.876925,-9.701869,18.947882,-16.721575
9172,11.880116,-9.701441,11.798573,-9.788857
9173,11.879493,-9.699301,11.076742,-9.105106
9174,11.881176,-9.696907,11.783652,-9.739141
9175,11.881448,-9.696476,11.825809,-9.859907
9176,11.878100,-9.691250,12.032504,-9.642570
9177,11.879247,-9.696804,11.911375,-9.653771
9178,11.883119,-9.689507,11.819763,-10.882525
9179,11.882903,-9.685501,12.139735,-9.493872
9180,11.881996,-9.684273,11.840784,-9.725685
9181,11.879891,-9.678774,11.939082,-9.654711
9182,11.875464,-9.687838,12.990431,-11.296567
9183,11.886483,-9.680084,11.844799,-9.921940
9184,11.886313,-9.676170,13.034051,-10.013811
9185,11.881772,-9.669199,11.666425,-9.781379
9186,11.879574,-9.670997,12.034110,-9.617160
9187,11.874475,-9.672052,11.930326,-9.648888
9188,11.883041,-9.669167,11.873895,-9.670142
9189,11.881908,-9.666524,11.781265,-5.374177
9190,11.880879,-9.665993,11.511595,-9.678392
